Min	-363.974 [0.025s]	-505.519 [0.025s]	0 [0s]	6.87549 [0.025s]	0 [0s]	0 [0s]	-1.59449 [0.025s]	0 [0s]	-0.284243 [0.025s]	64.1403 [0.025s]	6.00006 [8.85s]	2.00002 [8.85s]	0 [0s]	1.03132 [0.025s]	0 [0s]	-3.15506 [37.95s]	-14.1365 [188.55s]	-1.76608 [21.5s]	-5.5965 [135.75s]	-3.11591 [37.95s]	-1.76724 [21.5s]	-12.503 [76.55s]	-0.286171 [59.6s]	-0.286171 [59.6s]	-0.286171 [59.6s]	-1.56034e+07 [59.475s]
Max	18654.8 [4.225s]	20525.5 [4.2s]	1986.94 [6.7s]	9.99989 [8.85s]	14.5696 [135.75s]	6.66965 [186.025s]	81.7228 [4.225s]	99.5258 [6.7s]	11.541 [4.2s]	93.2873 [8.85s]	8.72665 [0.025s]	2.90888 [0.025s]	359.938 [13.4s]	1.49998 [8.85s]	14.1502 [188.55s]	2.32447 [9.15s]	0 [0s]	1.66357 [152.35s]	2.72074 [188.55s]	2.35664 [9.15s]	1.65689 [152.35s]	16.5044 [134.3s]	0.216808 [43.55s]	0.216808 [43.55s]	0.216808 [43.55s]	1.18329e+07 [43.475s]
Mean	9586.66	9757.24	1378.66	9.37169	8.31401	1.63303	41.9971	69.0568	5.48629	87.427	6.41696	2.13899	178.485	1.40575	10.6846	-0.0939085	-10.6388	-0.0367769	-0.783002	-0.0808574	-0.0407775	0.552785	-0.0533984	-0.0533984	-0.0533984	-3.05707e+06
Standard deviation	2102.65	2120.24	188.019	0.417831	1.18986	2.10336	9.21124	9.41788	1.19217	3.89788	0.33205	0.110683	104.297	0.0626747	1.32045	0.79126	1.33634	0.546597	1.33693	0.781635	0.538724	4.49115	0.0752573	0.0752573	0.0752573	4.31814e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
151.575	9837.99	10318.4	1521.15	9.10474	7.36695	0	43.0981	76.1943	5.80179	84.9366	6.58997	2.19666	181.432	1.36571	11.5294	-0.543116	-11.5116	0.33993	0.0938097	-0.437162	0.308914	2.70121	0.0124645	0.0124645	0.0124645	-2.08358e+06
151.6	10079.9	10567.9	1534.96	9.10837	7.41219	0	44.158	76.8858	5.94209	84.9705	6.58734	2.19578	182.797	1.36626	11.4636	-0.579708	-11.4454	0.286573	0.00549492	-0.489767	0.252751	2.89956	0.00222782	0.00222782	0.00222782	-2.89807e+06
151.625	10300.2	10794	1546.38	9.11249	7.43505	0	45.1231	77.458	6.06922	85.0089	6.58437	2.19479	184.163	1.36687	11.4335	-0.363879	-11.4208	0.399213	-0.0178134	-0.268039	0.368459	1.82489	-0.0129987	-0.0129987	-0.0129987	-3.21301e+06
151.65	10031.8	10507.7	1529.42	9.11674	7.45473	0	43.947	76.6084	5.90827	85.0485	6.5813	2.19377	185.529	1.36751	11.4087	-0.147864	-11.3962	0.511909	-0.0410799	-0.0461426	0.484237	0.743361	-0.0308217	-0.0308217	-0.0308217	-3.02755e+06
151.675	9615.22	10067.1	1502.54	9.12067	7.35275	0	42.1222	75.2623	5.66051	85.0852	6.57847	2.19282	186.897	1.3681	11.5719	-0.283061	-11.5592	0.462618	0.132275	-0.181009	0.435034	1.40278	-0.048066	-0.048066	-0.048066	-2.48141e+06
151.7	9406.47	9844.6	1494.82	9.12432	7.25222	0	41.2078	74.8753	5.5354	85.1192	6.57583	2.19194	188.264	1.36865	11.737	-0.418437	-11.7222	0.413293	0.305781	-0.315978	0.385773	2.04436	-0.0614599	-0.0614599	-0.0614599	-1.71042e+06
151.725	9316.79	9746.98	1492.68	9.12784	7.23154	0	40.8149	74.7681	5.48052	85.1521	6.5733	2.1911	189.633	1.36918	11.7751	-0.490274	-11.7562	0.450725	0.330086	-0.382679	0.440515	2.38804	-0.0685423	-0.0685423	-0.0685423	-1.10047e+06
151.75	9196.26	9617.32	1485.22	9.13121	7.21059	0	40.2869	74.3947	5.40761	85.1836	6.57087	2.19029	191.002	1.36968	11.8137	-0.562244	-11.7902	0.488279	0.354262	-0.449318	0.495485	2.73022	-0.0681651	-0.0681651	-0.0681651	-611592
151.775	8988.99	9397.41	1472.9	9.13427	7.17627	0	39.3788	73.7772	5.28396	85.2121	6.56867	2.18956	192.371	1.37014	11.8741	-0.32479	-11.8614	0.442903	0.431643	-0.211457	0.461666	1.56848	-0.0604184	-0.0604184	-0.0604184	-220607
151.8	8503.35	8887.45	1439.02	9.1366	7.13874	0	37.2514	72.0804	4.99722	85.2338	6.567	2.189	193.741	1.37049	11.9396	-0.087313	-11.9327	0.397463	0.509084	0.0265646	0.427951	0.419234	-0.0469662	-0.0469662	-0.0469662	-317839
151.825	7965.71	8324.33	1402.21	9.1379	7.1543	0	34.896	70.2364	4.68059	85.246	6.56606	2.18869	195.111	1.37069	11.9154	0.0264368	-11.9062	0.466221	0.487015	0.140021	0.481843	-0.127221	-0.0307513	-0.0307513	-0.0307513	-705042
151.85	7624.87	7967.78	1379.98	9.13831	7.16835	0	33.4029	69.1232	4.48011	85.2498	6.56576	2.18859	196.482	1.37075	11.8925	0.1401	-11.8797	0.53508	0.464944	0.253387	0.535603	-0.675672	-0.0150848	-0.0150848	-0.0150848	-1.25552e+06
151.875	7328.71	7658.53	1358.91	9.13805	7.12449	0	32.1055	68.0677	4.30623	85.2474	6.56595	2.18865	197.853	1.37071	11.9654	-0.0362523	-11.9396	0.784206	0.523077	0.0875054	0.77418	0.173967	-0.00296609	-0.00296609	-0.00296609	-1.78574e+06
151.9	7066.37	7385.06	1340.41	9.13721	7.07622	0	30.9562	67.1409	4.15246	85.2395	6.56656	2.18885	199.223	1.37058	12.0459	-0.212655	-11.9996	1.03343	0.581202	-0.0784131	1.01273	1.01528	0.00323316	0.00323316	0.00323316	-2.48828e+06
151.925	6758.25	7064.03	1317.55	9.13594	6.99138	0	29.6064	65.9958	3.97195	85.2276	6.56747	2.18916	200.594	1.37039	12.1904	-0.265793	-12.1461	1.00293	0.729232	-0.143068	0.998235	1.2536	0.00246056	0.00246056	0.00246056	-2.80965e+06
151.95	6499.51	6794.82	1296.05	9.13426	6.90799	0	28.4729	64.9191	3.82058	85.212	6.56867	2.18956	201.965	1.37014	12.3353	-0.318782	-12.2928	0.972361	0.877335	-0.207831	0.983818	1.48549	-0.00494747	-0.00494747	-0.00494747	-3.13645e+06
151.975	6369.7	6660.56	1285.61	9.13229	6.85191	0	27.9043	64.3961	3.74509	85.1936	6.5701	2.19003	203.335	1.36984	12.4336	-0.292739	-12.3852	1.05503	0.959698	-0.177144	1.05124	1.354	-0.0184991	-0.0184991	-0.0184991	-4.05003e+06
152	6172.78	6456.12	1276.67	9.13021	6.7964	0	27.0416	63.9485	3.63013	85.1742	6.57159	2.19053	204.705	1.36953	12.5323	-0.266526	-12.4777	1.13761	1.04194	-0.14637	1.11849	1.22367	-0.0371114	-0.0371114	-0.0371114	-4.73839e+06
152.025	6160.78	6445.05	1278.93	9.12811	6.7584	0	26.9891	64.0615	3.62391	85.1546	6.5731	2.19103	206.074	1.36922	12.5998	-0.258242	-12.5493	1.09666	1.10598	-0.145503	1.06787	1.17887	-0.0588492	-0.0588492	-0.0588492	-5.36164e+06
152.05	6259.45	6549.6	1286.53	9.12625	6.72093	0	27.4213	64.4424	3.6827	85.1373	6.57444	2.19148	207.444	1.36894	12.6675	-0.249984	-12.621	1.05557	1.16996	-0.144721	1.0171	1.13471	-0.0815585	-0.0815585	-0.0815585	-5.81571e+06
152.075	6354.66	6650.33	1290.66	9.12473	6.71052	0	27.8384	64.6488	3.73934	85.1231	6.57553	2.19184	208.813	1.36871	12.685	-0.310692	-12.6386	1.03893	1.17953	-0.197915	1.02125	1.40821	-0.102775	-0.102775	-0.102775	-5.94268e+06
152.1	6515.7	6819.86	1297.75	9.12341	6.70015	0	28.5439	65.0042	3.83466	85.1108	6.57649	2.19216	210.182	1.36851	12.7028	-0.371364	-12.6562	1.02245	1.189	-0.251018	1.0256	1.68072	-0.120909	-0.120909	-0.120909	-6.65368e+06
152.125	6748.43	7064.21	1307.27	9.12243	6.72655	0	29.5634	65.4808	3.97205	85.1017	6.57719	2.1924	211.55	1.36837	12.6516	-0.426622	-12.5948	1.11895	1.11618	-0.320719	1.12801	1.94003	-0.135444	-0.135444	-0.135444	-7.36072e+06
152.15	6866.67	7188.39	1310.77	9.12191	6.75296	0	30.0814	65.6563	4.04188	85.0968	6.57757	2.19252	212.919	1.36829	12.6014	-0.481989	-12.5334	1.21549	1.04322	-0.39053	1.2305	2.20231	-0.145303	-0.145303	-0.145303	-7.12107e+06
152.175	6779.1	7097.03	1304.78	9.12151	6.7411	0	29.6978	65.3563	3.99051	85.093	6.57786	2.19262	214.287	1.36823	12.623	-0.506221	-12.5737	0.993241	1.09508	-0.416369	1.01216	2.3055	-0.148906	-0.148906	-0.148906	-6.255e+06
152.2	6932.92	7258.49	1317.77	9.12098	6.72699	0	30.3717	66.0072	4.08129	85.0881	6.57824	2.19275	215.655	1.36815	12.6488	-0.530543	-12.6141	0.770862	1.1471	-0.442237	0.793719	2.40841	-0.14634	-0.14634	-0.14634	-6.35874e+06
152.225	7211.09	7550.02	1338.74	9.12062	6.6694	0	31.5903	67.0574	4.24521	85.0848	6.5785	2.19283	217.023	1.36809	12.7575	-0.597401	-12.7073	0.959464	1.23651	-0.493759	0.963831	2.69163	-0.139617	-0.139617	-0.139617	-6.96856e+06
152.25	7483.52	7835.4	1358.96	9.12044	6.61141	0	32.7837	68.0703	4.40568	85.0831	6.57863	2.19288	218.392	1.36807	12.8691	-0.664342	-12.8006	1.14824	1.32593	-0.545218	1.13396	2.97095	-0.131572	-0.131572	-0.131572	-8.00495e+06
152.275	7854.87	8224.14	1383.25	9.12053	6.63521	0	34.4105	69.2867	4.62426	85.0839	6.57857	2.19286	219.76	1.36808	12.8231	-0.632561	-12.7424	1.28982	1.2637	-0.490771	1.27302	2.84197	-0.125535	-0.125535	-0.125535	-9.26786e+06
152.3	8146.61	8529.05	1405.07	9.12112	6.6587	0	35.6886	70.38	4.7957	85.0894	6.57814	2.19271	221.128	1.36817	12.7787	-0.600634	-12.6841	1.43138	1.20139	-0.436131	1.41205	2.71113	-0.12352	-0.12352	-0.12352	-9.6536e+06
152.325	8380.91	8773.41	1422.18	9.12209	6.70096	0	36.715	71.2368	4.9331	85.0984	6.57744	2.19248	222.496	1.36831	12.6994	-0.444523	-12.597	1.54747	1.11004	-0.296732	1.53445	2.02102	-0.126	-0.126	-0.126	-9.88411e+06
152.35	8510.76	8908.06	1426.99	9.1234	6.74238	0	37.2838	71.4778	5.00881	85.1107	6.57649	2.19216	223.864	1.36851	12.6232	-0.288331	-12.5098	1.66357	1.01866	-0.157444	1.65689	1.32034	-0.132769	-0.132769	-0.132769	-1.00433e+07
152.375	8611.52	9011.92	1429.01	9.12501	6.77488	0	37.7252	71.579	5.06721	85.1257	6.57533	2.19178	225.232	1.36875	12.5649	-0.241043	-12.4884	1.36364	0.991983	-0.11368	1.35824	1.10575	-0.142668	-0.142668	-0.142668	-1.00272e+07
152.4	8567.47	8964.09	1429.37	9.12678	6.80394	0	37.5323	71.5968	5.04032	85.1423	6.57406	2.19135	226.601	1.36902	12.5137	-0.193856	-12.4669	1.06363	0.965285	-0.070064	1.05952	0.890858	-0.153837	-0.153837	-0.153837	-9.82972e+06
152.425	8489.15	8880.42	1427.16	9.12856	6.82165	0	37.1892	71.4861	4.99327	85.1588	6.57278	2.19093	227.97	1.36928	12.4836	-0.465276	-12.4254	1.11093	0.926616	-0.343735	1.11249	2.14447	-0.164338	-0.164338	-0.164338	-9.66716e+06
152.45	8378.47	8763.06	1420.47	9.1302	6.83593	0	36.7043	71.1513	4.92728	85.1741	6.5716	2.19053	229.339	1.36953	12.4598	-0.736808	-12.3839	1.15836	0.887972	-0.617494	1.16559	3.40492	-0.173031	-0.173031	-0.173031	-9.953e+06
152.475	8303.03	8682.71	1413.8	9.13172	6.87129	0	36.3738	70.817	4.8821	85.1883	6.5705	2.19017	230.708	1.36976	12.3977	-0.778087	-12.3379	0.935576	0.849505	-0.654309	0.951036	3.60858	-0.179529	-0.179529	-0.179529	-1.02788e+07
152.5	8302.17	8680.4	1414.36	9.13321	6.90471	0	36.37	70.8453	4.8808	85.2022	6.56943	2.18981	232.078	1.36998	12.3397	-0.819287	-12.2918	0.712681	0.81109	-0.691005	0.73639	3.81329	-0.183548	-0.183548	-0.183548	-1.03579e+07
152.525	8380.78	8761.15	1420.13	9.1347	6.96051	0	36.7144	71.1344	4.92621	85.2161	6.56836	2.18945	233.448	1.37021	12.2428	-0.836245	-12.1943	0.697452	0.704427	-0.686315	0.713013	3.92302	-0.185217	-0.185217	-0.185217	-1.05618e+07
152.55	8550.15	8936.64	1431.83	9.13632	7.01727	0	37.4564	71.7202	5.02488	85.2312	6.5672	2.18907	234.818	1.37045	12.1459	-0.853143	-12.0967	0.68226	0.597706	-0.681485	0.689647	4.03422	-0.185067	-0.185067	-0.185067	-1.0724e+07
152.575	8833.89	9231.17	1451.81	9.13832	7.05323	0	38.6994	72.7209	5.19049	85.2498	6.56576	2.18859	236.188	1.37075	12.0866	-0.872543	-12.0429	0.541826	0.542462	-0.703937	0.560393	4.144	-0.18319	-0.18319	-0.18319	-1.04103e+07
152.6	8951.34	9351.45	1463.81	9.14072	7.08886	0	39.2139	73.3219	5.25812	85.2723	6.56403	2.18801	237.559	1.37111	12.029	-0.891896	-11.9892	0.401312	0.48727	-0.726343	0.431097	4.25448	-0.178973	-0.178973	-0.178973	-9.56232e+06
152.625	9065.28	9467.78	1475.18	9.14333	7.16153	0	39.7131	73.8916	5.32353	85.2966	6.56216	2.18739	238.93	1.3715	11.9104	-0.865337	-11.8719	0.409265	0.375157	-0.700479	0.436304	4.1689	-0.171709	-0.171709	-0.171709	-8.62657e+06
152.65	9069.05	9468.9	1479.36	9.14605	7.23568	0	39.7296	74.1009	5.32416	85.322	6.56021	2.18674	240.301	1.37191	11.7918	-0.838869	-11.7546	0.417282	0.263089	-0.674651	0.441567	4.08201	-0.160996	-0.160996	-0.160996	-7.6423e+06
152.675	9010.31	9404.87	1478.58	9.14869	7.19938	0	39.4723	74.062	5.28815	85.3466	6.55832	2.18611	241.673	1.3723	11.8547	-0.691748	-11.8223	0.537752	0.34317	-0.52764	0.564073	3.34869	-0.146909	-0.146909	-0.146909	-6.81848e+06
152.7	8989.17	9380.3	1478.55	9.15112	7.16144	0	39.3796	74.0605	5.27434	85.3693	6.55657	2.18552	243.045	1.37267	11.9207	-0.54473	-11.89	0.658266	0.423339	-0.380684	0.686648	2.62312	-0.130438	-0.130438	-0.130438	-6.40165e+06
152.725	8929.96	9316.19	1474.51	9.1534	7.13206	0	39.1202	73.8579	5.23829	85.3906	6.55494	2.18498	244.417	1.37301	11.9728	-0.760913	-11.9246	0.756576	0.462912	-0.601304	0.778742	3.65112	-0.11305	-0.11305	-0.11305	-5.9995e+06
152.75	8572.54	8941.51	1453.11	9.15525	7.09993	0	37.5545	72.7863	5.02762	85.4078	6.55361	2.18454	245.79	1.37329	12.0294	-0.977259	-11.9591	0.854914	0.502469	-0.822134	0.870824	4.67164	-0.0961024	-0.0961024	-0.0961024	-5.56156e+06
152.775	8243.6	8597.26	1433.23	9.15648	7.13036	0	36.1135	71.7905	4.83405	85.4193	6.55274	2.18425	247.163	1.37347	11.9797	-0.901477	-11.9108	0.911995	0.446354	-0.749526	0.92482	4.3282	-0.0808539	-0.0808539	-0.0808539	-5.18567e+06
152.8	8138.71	8487.02	1426.37	9.15739	7.16036	0	35.654	71.4469	4.77207	85.4278	6.55208	2.18403	248.537	1.37361	11.9307	-0.825529	-11.8625	0.96907	0.390196	-0.676837	0.978791	3.98086	-0.0678862	-0.0678862	-0.0678862	-4.45499e+06
152.825	8127.82	8474.88	1425.2	9.15824	7.04523	0	35.6062	71.388	4.76524	85.4357	6.55148	2.18383	249.91	1.37374	12.1267	-0.704397	-12.0852	0.71394	0.617335	-0.56003	0.705766	3.33576	-0.0570125	-0.0570125	-0.0570125	-3.6405e+06
152.85	7925.21	8263.14	1408.35	9.15877	6.92933	0	34.7187	70.5439	4.64619	85.4406	6.5511	2.1837	251.284	1.37382	12.3303	-0.583209	-12.3079	0.458713	0.844596	-0.443249	0.4326	2.71292	-0.0488467	-0.0488467	-0.0488467	-3.85978e+06
152.875	7738.92	8068.67	1392.16	9.15903	7.05665	0	33.9025	69.7334	4.53684	85.4431	6.55091	2.18364	252.658	1.37385	12.1082	-0.730874	-12.0793	0.403895	0.60343	-0.600549	0.381879	3.46252	-0.044158	-0.044158	-0.044158	-3.91269e+06
152.9	7603.55	7927.4	1386.56	9.15919	7.18734	0	33.3095	69.4526	4.45741	85.4446	6.55079	2.1836	254.032	1.37388	11.8882	-0.878652	-11.8506	0.349128	0.362096	-0.758046	0.331236	4.2404	-0.0420536	-0.0420536	-0.0420536	-3.16382e+06
152.925	7532.79	7853.56	1386.43	9.15927	7.24996	0	32.9996	69.446	4.41589	85.4453	6.55074	2.18358	255.406	1.37389	11.7856	-0.783787	-11.7536	0.372504	0.286675	-0.665429	0.352283	3.8151	-0.0410503	-0.0410503	-0.0410503	-2.43781e+06
152.95	7537.81	7858.74	1386.6	9.15933	7.3132	0	33.0215	69.4548	4.4188	85.4459	6.5507	2.18357	256.78	1.3739	11.6838	-0.688848	-11.6567	0.395938	0.211295	-0.572758	0.373391	3.38192	-0.040119	-0.040119	-0.040119	-1.9723e+06
152.975	7689.58	8016.7	1395.73	9.15964	7.40092	0	33.6864	69.9122	4.50762	85.4488	6.55048	2.18349	258.153	1.37395	11.5457	-0.572916	-11.5292	0.230466	0.0866319	-0.439492	0.226533	2.84484	-0.0380492	-0.0380492	-0.0380492	-1.19435e+06
153	7917.19	8253.49	1411.83	9.1602	7.48879	0	34.6835	70.7183	4.64076	85.454	6.55007	2.18336	259.527	1.37403	11.4109	-0.457008	-11.4016	0.0649139	-0.0380576	-0.306254	0.0795722	2.29535	-0.0341794	-0.0341794	-0.0341794	-953355
153.025	8085.35	8428.07	1422.14	9.16097	7.55951	0	35.4202	71.2349	4.73892	85.4612	6.54952	2.18317	260.901	1.37415	11.3051	-0.588173	-11.2895	-0.0887335	-0.155764	-0.446063	-0.0729311	2.98237	-0.0291777	-0.0291777	-0.0291777	-1.1761e+06
153.05	8006.71	8345.43	1415.14	9.16171	7.62897	0	35.0757	70.8843	4.69246	85.4681	6.54899	2.183	262.275	1.37426	11.2031	-0.719405	-11.1774	-0.242391	-0.273454	-0.585939	-0.225453	3.68263	-0.0242373	-0.0242373	-0.0242373	-1.58423e+06
153.075	7948.93	8284.65	1411.65	9.16233	7.62002	0	34.8226	70.7096	4.65828	85.4738	6.54855	2.18285	263.65	1.37435	11.217	-0.712133	-11.1935	-0.137735	-0.242474	-0.561664	-0.12836	3.64025	-0.02025	-0.02025	-0.02025	-1.65796e+06
153.1	8070.57	8410.79	1418.57	9.16301	7.61045	0	35.3554	71.0562	4.72921	85.4802	6.54806	2.18269	265.024	1.37445	11.2319	-0.704727	-11.2098	-0.032953	-0.211475	-0.537335	-0.0311299	3.59729	-0.0174141	-0.0174141	-0.0174141	-1.418e+06
153.125	8145.4	8488.01	1422.31	9.16385	7.60298	0	35.6833	71.2436	4.77262	85.488	6.54747	2.18249	266.398	1.37458	11.244	-0.609309	-11.2274	-0.0555417	-0.19218	-0.445518	-0.0759365	3.10639	-0.0155647	-0.0155647	-0.0155647	-1.13368e+06
153.15	8201.03	8545.08	1428.75	9.16482	7.59504	0	35.9269	71.5661	4.80471	85.497	6.54678	2.18226	267.773	1.37472	11.257	-0.51381	-11.245	-0.0781728	-0.172897	-0.353655	-0.120706	2.61617	-0.0143472	-0.0143472	-0.0143472	-842319
153.175	8124.13	8464.13	1430.04	9.1657	7.53867	0	35.5901	71.6304	4.7592	85.5053	6.54614	2.18205	269.148	1.37486	11.3422	-0.552956	-11.3287	0.0053111	-0.0832947	-0.401037	-0.0446714	2.79439	-0.0137317	-0.0137317	-0.0137317	-1.01091e+06
153.2	8087.14	8424.9	1432.28	9.16646	7.48255	0	35.428	71.7427	4.73714	85.5124	6.5456	2.18187	270.522	1.37497	11.4282	-0.592137	-11.4126	0.0888274	0.00629763	-0.448449	0.0314439	2.97011	-0.0142419	-0.0142419	-0.0142419	-1.47329e+06
153.225	8162.12	8502.22	1440.13	9.16731	7.40465	0	35.7565	72.1358	4.78062	85.5203	6.545	2.18167	271.897	1.3751	11.5495	-0.604741	-11.531	0.249327	0.115782	-0.463291	0.205708	3.00211	-0.0159571	-0.0159571	-0.0159571	-1.53454e+06
153.25	8164.43	8503.72	1440.7	9.16829	7.32712	0	35.7666	72.1643	4.78146	85.5294	6.5443	2.18143	273.272	1.37524	11.673	-0.617335	-11.6495	0.409867	0.225298	-0.478146	0.37996	3.03342	-0.0181302	-0.0181302	-0.0181302	-1.1801e+06
153.275	8178.51	8517.45	1438.89	9.1693	7.31254	0	35.8283	72.0737	4.78918	85.5389	6.54357	2.18119	274.647	1.3754	11.6976	-0.414765	-11.6851	0.344333	0.264444	-0.291499	0.332082	2.03286	-0.019953	-0.019953	-0.019953	-917360
153.3	8448.11	8797.09	1455.5	9.17048	7.29573	0	37.0094	72.9058	4.94641	85.5499	6.54273	2.18091	276.023	1.37557	11.726	-0.212136	-11.7208	0.27873	0.303537	-0.104709	0.284034	1.03689	-0.0213993	-0.0213993	-0.0213993	-1.22102e+06
153.325	8787.34	9148.7	1475.8	9.17212	7.33477	0	38.4955	73.9226	5.14412	85.5652	6.54156	2.18052	277.398	1.37582	11.6657	-0.216769	-11.6571	0.391461	0.240911	-0.105253	0.400615	1.06532	-0.0228387	-0.0228387	-0.0228387	-1.5446e+06
153.35	8881.17	9244.39	1481.77	9.1741	7.37379	0	38.9065	74.2216	5.19792	85.5837	6.54015	2.18005	278.774	1.37612	11.6065	-0.221527	-11.5934	0.504229	0.17824	-0.105941	0.517205	1.09468	-0.0243217	-0.0243217	-0.0243217	-1.63908e+06
153.375	8976.68	9341.63	1490.72	9.17623	7.44429	0	39.3249	74.6699	5.2526	85.6036	6.53863	2.17954	280.15	1.37643	11.4992	-0.15307	-11.4857	0.537162	0.08024	-0.0186354	0.54883	0.76354	-0.0257201	-0.0257201	-0.0257201	-1.61212e+06
153.4	9070.32	9436.8	1500.31	9.17845	7.51586	0	39.7351	75.1504	5.30611	85.6242	6.53705	2.17902	281.526	1.37677	11.3925	-0.0846326	-11.3779	0.570055	-0.0178381	0.0685457	0.580418	0.426178	-0.0272999	-0.0272999	-0.0272999	-1.95512e+06
153.425	9219.17	9589.19	1509.5	9.18082	7.53732	0	40.3872	75.6108	5.3918	85.6463	6.53537	2.17846	282.903	1.37712	11.363	-0.0566857	-11.3504	0.530688	-0.058249	0.0855423	0.539452	0.286141	-0.0296605	-0.0296605	-0.0296605	-2.40615e+06
153.45	9299.56	9670.08	1509.52	9.1834	7.55892	0	40.7394	75.6117	5.43728	85.6704	6.53353	2.17784	284.28	1.37751	11.3337	-0.0287863	-11.323	0.49129	-0.0985525	0.102533	0.498462	0.145662	-0.0328061	-0.0328061	-0.0328061	-2.44554e+06
153.475	9414.59	9786.72	1512	9.18619	7.57009	0	41.2433	75.7362	5.50286	85.6964	6.53155	2.17718	285.657	1.37793	11.3204	0.0669066	-11.3158	0.316183	-0.10877	0.197533	0.324062	-0.338768	-0.0360558	-0.0360558	-0.0360558	-2.19854e+06
153.5	9798.34	10182	1535.18	9.18947	7.57935	0	42.9244	76.8972	5.72512	85.7271	6.52921	2.1764	287.035	1.37842	11.3106	0.162597	-11.3086	0.141015	-0.118959	0.29256	0.149598	-0.823753	-0.0382279	-0.0382279	-0.0382279	-1.53709e+06
153.525	10159	10552.3	1557.41	9.19341	7.57409	0	44.5045	78.0104	5.93332	85.7638	6.52641	2.17547	288.413	1.37901	11.3233	0.23609	-11.3199	0.147708	-0.11374	0.361053	0.153859	-1.1948	-0.0378478	-0.0378478	-0.0378478	-676199
153.55	10463.8	10863.6	1580.36	9.19784	7.56892	0	45.8396	79.1602	6.10838	85.8052	6.52327	2.17442	289.792	1.37968	11.3365	0.309509	-11.3312	0.154469	-0.108497	0.429574	0.158201	-1.56463	-0.0340267	-0.0340267	-0.0340267	-80787.3
153.575	10645.9	11047	1597.99	9.20265	7.53689	0	46.6376	80.043	6.21147	85.8499	6.51986	2.17329	291.171	1.3804	11.3906	0.384632	-11.3832	0.145142	-0.0650723	0.51503	0.138682	-1.93526	-0.0265171	-0.0265171	-0.0265171	522877
153.6	10790.5	11190.8	1613.24	9.20772	7.50502	0	47.2707	80.807	6.29232	85.8973	6.51627	2.17209	292.551	1.38116	11.4453	0.459648	-11.4353	0.13586	-0.0215815	0.600483	0.11921	-2.3018	-0.0151091	-0.0151091	-0.0151091	1.47231e+06
153.625	10921.5	11320.3	1625.15	9.21286	7.45722	0	47.8446	81.4034	6.36516	85.9452	6.51264	2.17088	293.932	1.38193	11.5251	0.496265	-11.5124	0.21559	0.0554338	0.657941	0.18914	-2.46832	-0.000423974	-0.000423974	-0.000423974	1.93571e+06
153.65	10983.4	11378.2	1630.56	9.21797	7.40965	0	48.1158	81.6748	6.39769	85.9929	6.50902	2.16967	295.313	1.3827	11.6055	0.532668	-11.5895	0.295434	0.132448	0.715326	0.259149	-2.63153	0.0156922	0.0156922	0.0156922	1.98355e+06
153.675	11107.9	11500.8	1640.09	9.22305	7.43487	0	48.6612	82.1519	6.46665	86.0403	6.50544	2.16848	296.696	1.38346	11.5725	0.459642	-11.5628	0.11546	0.0986893	0.64976	0.0835875	-2.2764	0.0309541	0.0309541	0.0309541	1.75444e+06
153.7	11324.4	11718.5	1653.82	9.2282	7.4582	0	49.61	82.8398	6.58905	86.0883	6.50181	2.16727	298.079	1.38423	11.5428	0.386609	-11.5361	-0.0646571	0.0649111	0.584174	-0.0920947	-1.91943	0.0428496	0.0428496	0.0428496	1.17224e+06
153.725	11609.6	12006.6	1669.25	9.23359	7.43858	0	50.8592	83.6128	6.75103	86.1387	6.49801	2.166	299.463	1.38504	11.58	0.432745	-11.5719	0.0154254	0.0960974	0.613833	-0.00308794	-2.14165	0.0492075	0.0492075	0.0492075	549290
153.75	12051.9	12456	1691.59	9.23945	7.41898	0	52.7966	84.7313	7.00375	86.1933	6.4939	2.16463	300.847	1.38592	11.6179	0.479139	-11.6077	0.0955462	0.127299	0.643591	0.085982	-2.3637	0.0485801	0.0485801	0.0485801	-255283
153.775	12335.1	12739.9	1704.83	9.24585	7.42633	0	54.0374	85.3949	7.16338	86.253	6.4894	2.16313	302.233	1.38688	11.6145	0.388492	-11.605	0.262327	0.132496	0.567525	0.255469	-1.91733	0.0404636	0.0404636	0.0404636	-981476
153.8	12100.3	12488.6	1692.75	9.2524	7.43186	0	53.0089	84.7898	7.02208	86.3141	6.4848	2.1616	303.619	1.38786	11.6141	0.297941	-11.6023	0.429154	0.137628	0.491422	0.424998	-1.471	0.025842	0.025842	0.025842	-1.34583e+06
153.825	11728.4	12096.5	1674.16	9.2587	7.44275	0	51.3797	83.8586	6.80162	86.3729	6.48039	2.16013	305.007	1.38881	11.605	0.251732	-11.5923	0.480119	0.124448	0.44375	0.46029	-1.24401	0.00724623	0.00724623	0.00724623	-1.16994e+06
153.85	11430	11781	1658.3	9.26481	7.45324	0	50.0724	83.064	6.62419	86.4299	6.47612	2.15871	306.395	1.38972	11.5963	0.205584	-11.5823	0.530967	0.111269	0.39617	0.495502	-1.01688	-0.0114277	-0.0114277	-0.0114277	-252464
