Min	-359.44 [0.025s]	-499.223 [0.025s]	0 [0s]	6.87549 [0s]	0 [0s]	0 [0s]	-4.59731 [0.025s]	0 [0s]	-0.573406 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.81202 [89.4s]	-11.6796 [64.4s]	-1.35953 [100.45s]	-3.5605 [94s]	-1.81202 [89.4s]	-1.35953 [100.45s]	-20.6694 [19.75s]	0 [0s]	0 [0s]	0 [0s]	-8.49684e+06 [22.525s]
Max	8064.3 [152.1s]	11200.4 [152.1s]	1129.08 [152.1s]	6.87549 [0s]	14.0975 [98.15s]	0 [0s]	103.144 [152.1s]	115.529 [152.1s]	12.8648 [152.1s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.945 [139.65s]	1.03132 [0s]	11.6831 [64.4s]	2.71641 [19.7s]	0 [0s]	1.40251 [2.6s]	3.67959 [64.4s]	2.71641 [19.7s]	1.40251 [2.6s]	20.8978 [98.5s]	0 [0s]	0 [0s]	0 [0s]	9.91358e+06 [94.225s]
Mean	4365.03	6062.54	863.159	6.87549	8.04247	0	55.8295	88.3197	6.96342	64.1403	8.72665	2.90888	178.895	1.03132	8.23651	0.0970565	-8.18269	-0.0758947	0.183566	0.0970565	-0.0758947	-0.43281	0	0	0	703851
Standard deviation	1188.5	1650.69	101.359	nan	1.54915	0	15.2011	10.3712	1.89598	2.78175e-05	3.3637e-06	nan	104.32	nan	1.41612	0.796584	1.42954	0.442609	1.42697	0.796584	0.442609	5.91772	0	0	0	2.90827e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
2.5	7375.16	10243.3	1071.46	6.87549	8.49901	0	94.3296	109.633	11.7654	64.1403	8.72665	2.90888	102.101	1.03132	7.5468	1.17542	-7.39878	0.911358	-0.601215	1.17542	0.911358	-9.02692	0	0	0	1.3859e+06
2.525	7332.3	10183.7	1070.38	6.87549	8.4982	0	93.7814	109.523	11.697	64.1403	8.72665	2.90888	103.132	1.03132	7.54752	1.10937	-7.38622	1.08542	-0.613781	1.10937	1.08542	-8.54169	0	0	0	946940
2.55	7294.71	10131.5	1067.88	6.87549	8.4922	0	93.3007	109.267	11.6371	64.1403	8.72665	2.90888	104.164	1.03132	7.55285	1.04333	-7.37365	1.25948	-0.626346	1.04333	1.25948	-8.05357	0	0	0	704947
2.575	7268.58	10095.2	1065.41	6.87549	8.48598	0	92.9664	109.014	11.5954	64.1403	8.72665	2.90888	105.195	1.03132	7.55838	1.07996	-7.36147	1.331	-0.638525	1.07996	1.331	-8.34601	0	0	0	515813
2.6	7266.41	10092.2	1064.91	6.87549	8.47881	0	92.9386	108.963	11.5919	64.1403	8.72665	2.90888	106.226	1.03132	7.56478	1.11659	-7.3493	1.40251	-0.650704	1.11659	1.40251	-8.63898	0	0	0	661715
2.625	7253.32	10074.1	1064.15	6.87549	8.59885	0	92.7713	108.885	11.571	64.1403	8.72665	2.90888	107.258	1.03132	7.45918	1.1949	-7.25399	1.26142	-0.746009	1.1949	1.26142	-9.35397	0	0	0	921794
2.65	7216.27	10022.6	1063.23	6.87549	8.71847	0	92.2973	108.792	11.5119	64.1403	8.72665	2.90888	108.289	1.03132	7.35683	1.27322	-7.15869	1.12033	-0.841315	1.27322	1.12033	-10.085	0	0	0	1.12027e+06
2.675	7152.64	9934.22	1055.83	6.87549	8.77662	0	91.4835	108.034	11.4104	64.1403	8.72665	2.90888	109.32	1.03132	7.30809	1.3943	-7.07614	1.18001	-0.923861	1.3943	1.18001	-11.1469	0	0	0	1.22212e+06
2.7	7094.42	9853.36	1052.07	6.87549	8.83174	0	90.7389	107.649	11.3175	64.1403	8.72665	2.90888	110.352	1.03132	7.26248	1.51537	-6.99359	1.2397	-1.00641	1.51537	1.2397	-12.2259	0	0	0	1.04576e+06
2.725	7091.13	9848.79	1052.53	6.87549	8.80693	0	90.6968	107.697	11.3123	64.1403	8.72665	2.90888	111.383	1.03132	7.28294	1.46413	-7.02317	1.25403	-0.97683	1.46413	1.25403	-11.7759	0	0	0	784212
2.75	7131.2	9904.44	1055.22	6.87549	8.78172	0	91.2093	107.972	11.3762	64.1403	8.72665	2.90888	112.414	1.03132	7.30385	1.41288	-7.05275	1.26835	-0.947252	1.41288	1.26835	-11.3281	0	0	0	551109
2.775	7056.75	9801.04	1050.91	6.87549	8.91512	0	90.2571	107.531	11.2575	64.1403	8.72665	2.90888	113.446	1.03132	7.19456	1.39213	-6.95416	1.20969	-1.04584	1.39213	1.20969	-11.3202	0	0	0	253190
2.8	6926.45	9620.07	1043.72	6.87549	9.05234	0	88.5905	106.795	11.0496	64.1403	8.72665	2.90888	114.477	1.03132	7.0855	1.37138	-6.85556	1.15102	-1.14444	1.37138	1.15102	-11.3121	0	0	0	82902.9
2.825	6800.5	9445.14	1036.05	6.87549	9.18783	0	86.9796	106.01	10.8487	64.1403	8.72665	2.90888	115.508	1.03132	6.98101	1.3786	-6.74073	1.18172	-1.25927	1.3786	1.18172	-11.5586	0	0	0	172210
2.85	6706.58	9314.7	1030.5	6.87549	9.3268	0	85.7784	105.443	10.6988	64.1403	8.72665	2.90888	116.54	1.03132	6.87699	1.38581	-6.6259	1.21242	-1.3741	1.38581	1.21242	-11.8132	0	0	0	478524
2.875	6602.09	9169.57	1023.71	6.87549	9.16032	0	84.4419	104.748	10.5321	64.1403	8.72665	2.90888	117.571	1.03132	7.00198	1.29577	-6.77785	1.18718	-1.22215	1.29577	1.18718	-10.8231	0	0	0	914147
2.9	6505.89	9035.96	1019.13	6.87549	8.99681	0	83.2115	104.279	10.3787	64.1403	8.72665	2.90888	118.602	1.03132	7.12923	1.20573	-6.9298	1.16194	-1.0702	1.20573	1.16194	-9.87021	0	0	0	1.25136e+06
2.925	6383.84	8866.45	1014.1	6.87549	8.88855	0	81.6505	103.764	10.184	64.1403	8.72665	2.90888	119.634	1.03132	7.21606	1.17884	-7.03883	1.06621	-0.961171	1.17884	1.06621	-9.50751	0	0	0	1.28196e+06
2.95	6209.98	8624.97	1005.11	6.87549	8.78052	0	79.4268	102.844	9.90662	64.1403	8.72665	2.90888	120.665	1.03132	7.30484	1.15196	-7.14786	0.970478	-0.852141	1.15196	0.970478	-9.15514	0	0	0	1.00712e+06
2.975	6051.43	8404.76	996.827	6.87549	8.8917	0	77.3988	101.997	9.65369	64.1403	8.72665	2.90888	121.696	1.03132	7.21351	1.11046	-7.05913	0.98503	-0.940873	1.11046	0.98503	-8.93982	0	0	0	612644
3	5965.24	8285.05	990.843	6.87549	9.00547	0	76.2965	101.384	9.51619	64.1403	8.72665	2.90888	122.728	1.03132	7.12238	1.06895	-6.97039	0.999583	-1.02961	1.06895	0.999583	-8.71874	0	0	0	505985
3.025	5948.93	8262.4	987.258	6.87549	9.02071	0	76.0879	101.018	9.49018	64.1403	8.72665	2.90888	123.759	1.03132	7.11034	0.959966	-6.97233	1.01095	-1.02767	0.959966	1.01095	-7.83932	0	0	0	489765
3.05	5964.61	8284.18	987.204	6.87549	9.03388	0	76.2884	101.012	9.51519	64.1403	8.72665	2.90888	124.79	1.03132	7.09997	0.850977	-6.97426	1.02232	-1.02574	0.850977	1.02232	-6.95666	0	0	0	605597
3.075	5930.13	8236.3	984.101	6.87549	9.11811	0	75.8475	100.695	9.46019	64.1403	8.72665	2.90888	125.822	1.03132	7.03439	0.64924	-6.93154	1.00743	-1.06846	0.64924	1.00743	-5.35098	0	0	0	836685
3.1	5864.36	8144.95	977.9	6.87549	9.19664	0	75.0063	100.06	9.35527	64.1403	8.72665	2.90888	126.853	1.03132	6.97432	0.447503	-6.88882	0.992534	-1.11118	0.447503	0.992534	-3.71676	0	0	0	912136
3.125	5822.97	8087.46	972.98	6.87549	9.34923	0	74.4769	99.5567	9.28924	64.1403	8.72665	2.90888	127.884	1.03132	6.8605	0.54783	-6.77688	0.916588	-1.22312	0.54783	0.916588	-4.62163	0	0	0	1.01092e+06
3.15	5888.34	8178.25	977.653	6.87549	9.50374	0	75.3129	100.035	9.39352	64.1403	8.72665	2.90888	128.916	1.03132	6.74896	0.648157	-6.66495	0.840641	-1.33505	0.648157	0.840641	-5.55447	0	0	0	931067
3.175	5983.15	8309.94	984.075	6.87549	9.4454	0	76.5256	100.692	9.54477	64.1403	8.72665	2.90888	129.947	1.03132	6.79064	0.661871	-6.72353	0.684769	-1.27647	0.661871	0.684769	-5.62214	0	0	0	772927
3.2	6041.64	8391.17	987.943	6.87549	9.38251	0	77.2736	101.088	9.63807	64.1403	8.72665	2.90888	130.978	1.03132	6.83616	0.675585	-6.7821	0.528897	-1.2179	0.675585	0.528897	-5.68863	0	0	0	657635
3.225	6062.54	8420.2	990.742	6.87549	9.23643	0	77.541	101.374	9.67142	64.1403	8.72665	2.90888	132.009	1.03132	6.94428	0.744695	-6.87664	0.616667	-1.12336	0.744695	0.616667	-6.18068	0	0	0	408975
3.25	6025.39	8368.59	990.927	6.87549	9.09306	0	77.0658	101.393	9.61214	64.1403	8.72665	2.90888	133.041	1.03132	7.05377	0.813806	-6.97117	0.704438	-1.02883	0.813806	0.704438	-6.6585	0	0	0	115401
3.275	6060.85	8417.85	996.478	6.87549	9.00912	0	77.5194	101.961	9.66872	64.1403	8.72665	2.90888	134.072	1.03132	7.11949	0.84791	-7.04598	0.56778	-0.954019	0.84791	0.56778	-6.86195	0	0	0	-165844
3.3	6178.8	8581.67	1007.14	6.87549	8.92306	0	79.028	103.052	9.85688	64.1403	8.72665	2.90888	135.103	1.03132	7.18815	0.882014	-7.12079	0.431122	-0.879205	0.882014	0.431122	-7.06095	0	0	0	-152625
3.325	6331.56	8793.84	1018.39	6.87549	9.06806	0	80.9818	104.203	10.1006	64.1403	8.72665	2.90888	136.135	1.03132	7.07321	0.868841	-7.01118	0.344602	-0.988815	0.868841	0.344602	-7.0642	0	0	0	-22251.5
3.35	6543.8	9088.62	1031.77	6.87549	9.21662	0	83.6964	105.572	10.4392	64.1403	8.72665	2.90888	137.166	1.03132	6.9592	0.855669	-6.90157	0.258082	-1.09843	0.855669	0.258082	-7.06756	0	0	0	9024.34
3.375	6738.23	9358.66	1042.53	6.87549	9.27388	0	86.1832	106.673	10.7493	64.1403	8.72665	2.90888	138.197	1.03132	6.91624	0.988837	-6.83952	0.278433	-1.16048	0.988837	0.278433	-8.22664	0	0	0	135173
3.4	6875.5	9549.3	1049.4	6.87549	9.32787	0	87.9389	107.376	10.9683	64.1403	8.72665	2.90888	139.229	1.03132	6.87621	1.122	-6.77746	0.298784	-1.22254	1.122	0.298784	-9.40002	0	0	0	79312.5
3.425	6879.64	9555.05	1047.57	6.87549	9.32193	0	87.9918	107.189	10.9749	64.1403	8.72665	2.90888	140.26	1.03132	6.88058	1.14492	-6.77901	0.276727	-1.22099	1.14492	0.276727	-9.58634	0	0	0	-108102
3.45	6797.48	9440.94	1041.28	6.87549	9.31581	0	86.9409	106.545	10.8438	64.1403	8.72665	2.90888	141.291	1.03132	6.8851	1.16784	-6.78056	0.254671	-1.21944	1.16784	0.254671	-9.77236	0	0	0	-160275
3.475	6705.31	9312.93	1033.53	6.87549	9.25861	0	85.7621	105.752	10.6968	64.1403	8.72665	2.90888	142.323	1.03132	6.92764	1.11425	-6.83681	0.092887	-1.16319	1.11425	0.092887	-9.25653	0	0	0	-123384
3.5	6613.43	9185.31	1026.04	6.87549	9.19636	0	84.5869	104.986	10.5502	64.1403	8.72665	2.90888	143.354	1.03132	6.97453	1.06065	-6.89307	-0.0688972	-1.10693	1.06065	-0.0688972	-8.74764	0	0	0	-249728
3.525	6492.23	9016.98	1016.1	6.87549	9.15117	0	83.0368	103.969	10.3569	64.1403	8.72665	2.90888	144.385	1.03132	7.00898	0.912509	-6.94932	-0.00284245	-1.05068	0.912509	-0.00284245	-7.48066	0	0	0	-460955
3.55	6352.74	8823.25	1003.71	6.87549	9.10123	0	81.2526	102.701	10.1344	64.1403	8.72665	2.90888	145.417	1.03132	7.04744	0.764364	-7.00558	0.0632128	-0.994421	0.764364	0.0632128	-6.22679	0	0	0	-466988
3.575	6226.63	8648.09	991.713	6.87549	9.05298	0	79.6397	101.473	9.93318	64.1403	8.72665	2.90888	146.448	1.03132	7.085	0.822467	-7.03709	-0.0102321	-0.962911	0.822467	-0.0102321	-6.66626	0	0	0	-477017
3.6	6093.61	8463.34	977.715	6.87549	9.00376	0	77.9383	100.041	9.72097	64.1403	8.72665	2.90888	147.479	1.03132	7.12373	0.88057	-7.0686	-0.0836773	-0.9314	0.88057	-0.0836773	-7.10103	0	0	0	-677270
3.625	6025.27	8368.44	969.135	6.87549	8.88863	0	77.0643	99.1633	9.61197	64.1403	8.72665	2.90888	148.511	1.03132	7.216	0.887247	-7.16062	-0.0948192	-0.839381	0.887247	-0.0948192	-7.06331	0	0	0	-549001
3.65	5962.66	8281.47	962.421	6.87549	8.77638	0	76.2634	98.4763	9.51207	64.1403	8.72665	2.90888	149.542	1.03132	7.30829	0.893923	-7.25264	-0.105961	-0.747363	0.893923	-0.105961	-7.02655	0	0	0	-54321.1
3.675	5945.02	8256.97	959.554	6.87549	8.77046	0	76.0379	98.183	9.48394	64.1403	8.72665	2.90888	150.573	1.03132	7.31322	0.896269	-7.25728	0.108803	-0.742723	0.896269	0.108803	-7.04034	0	0	0	311118
3.7	5916.91	8217.93	957.947	6.87549	8.75701	0	75.6783	98.0185	9.43909	64.1403	8.72665	2.90888	151.605	1.03132	7.32445	0.898615	-7.26192	0.323568	-0.738083	0.898615	0.323568	-7.05412	0	0	0	526207
3.725	5905.32	8201.83	957.68	6.87549	8.74954	0	75.53	97.9912	9.4206	64.1403	8.72665	2.90888	152.636	1.03132	7.33071	0.776273	-7.2799	0.373934	-0.720105	0.776273	0.373934	-6.08659	0	0	0	686750
3.75	5945.45	8257.58	959.751	6.87549	8.73919	0	76.0434	98.2031	9.48463	64.1403	8.72665	2.90888	153.667	1.03132	7.33939	0.653932	-7.29787	0.4243	-0.702126	0.653932	0.4243	-5.12036	0	0	0	923751
3.775	5954.6	8270.28	960.228	6.87549	8.61485	0	76.1604	98.2519	9.49922	64.1403	8.72665	2.90888	154.699	1.03132	7.44532	0.653932	-7.41135	0.277637	-0.58865	0.653932	0.277637	-5.04237	0	0	0	1.01024e+06
3.8	5987.18	8315.52	963.992	6.87549	8.49055	0	76.5771	98.637	9.55119	64.1403	8.72665	2.90888	155.73	1.03132	7.55432	0.653932	-7.52483	0.130974	-0.475173	0.653932	0.130974	-4.96671	0	0	0	1.07996e+06
3.825	6041.63	8391.15	968.682	6.87549	8.57154	0	77.2735	99.117	9.63806	64.1403	8.72665	2.90888	156.761	1.03132	7.48294	0.632098	-7.45543	0.107212	-0.544573	0.632098	0.107212	-4.84615	0	0	0	1.04146e+06
3.85	6102.11	8475.16	973.115	6.87549	8.65397	0	78.0471	99.5705	9.73455	64.1403	8.72665	2.90888	157.793	1.03132	7.41166	0.610264	-7.38603	0.0834504	-0.613974	0.610264	0.0834504	-4.72329	0	0	0	764285
3.875	6134.23	8519.77	976.052	6.87549	8.6888	0	78.4579	99.8711	9.78579	64.1403	8.72665	2.90888	158.824	1.03132	7.38196	0.828602	-7.33132	0.241823	-0.668683	0.828602	0.241823	-6.44833	0	0	0	521288
3.9	6134.65	8520.35	978.277	6.87549	8.71185	0	78.4633	100.099	9.78645	64.1403	8.72665	2.90888	159.855	1.03132	7.36242	1.04694	-7.27661	0.400197	-0.723391	1.04694	0.400197	-8.18738	0	0	0	727695
3.925	6105.16	8479.39	979.041	6.87549	8.66113	0	78.0861	100.177	9.73941	64.1403	8.72665	2.90888	160.887	1.03132	7.40554	1.1202	-7.30812	0.422595	-0.691881	1.1202	0.422595	-8.71456	0	0	0	1.04339e+06
3.95	6041.83	8391.44	977.563	6.87549	8.61021	0	77.2761	100.026	9.63838	64.1403	8.72665	2.90888	161.918	1.03132	7.44933	1.19346	-7.33963	0.444992	-0.66037	1.19346	0.444992	-9.23575	0	0	0	1.35785e+06
3.975	5992.96	8323.55	976.507	6.87549	8.62048	0	76.651	99.9175	9.56041	64.1403	8.72665	2.90888	162.949	1.03132	7.44046	1.04225	-7.35915	0.341987	-0.640845	1.04225	0.341987	-8.06097	0	0	0	1.55936e+06
4	5923.16	8226.61	974.071	6.87549	8.6255	0	75.7582	99.6684	9.44906	64.1403	8.72665	2.90888	163.981	1.03132	7.43613	0.891036	-7.37868	0.238982	-0.62132	0.891036	0.238982	-6.88559	0	0	0	1.77142e+06
4.025	5836.03	8105.59	969.319	6.87549	8.53105	0	74.6438	99.1821	9.31006	64.1403	8.72665	2.90888	165.012	1.03132	7.51846	0.793957	-7.47321	0.219085	-0.526788	0.793957	0.219085	-6.06438	0	0	0	1.76952e+06
4.05	5752.97	7990.24	965.852	6.87549	8.43688	0	73.5815	98.8274	9.17757	64.1403	8.72665	2.90888	166.043	1.03132	7.60237	0.696878	-7.56774	0.199189	-0.432256	0.696878	0.199189	-5.26126	0	0	0	1.53976e+06
4.075	5654.59	7853.6	960.885	6.87549	8.44156	0	72.3232	98.3191	9.02062	64.1403	8.72665	2.90888	167.074	1.03132	7.59816	0.694351	-7.55788	0.358131	-0.442115	0.694351	0.358131	-5.24909	0	0	0	1.17545e+06
4.1	5605.75	7785.77	958.974	6.87549	8.44254	0	71.6986	98.1236	8.94271	64.1403	8.72665	2.90888	168.106	1.03132	7.59728	0.691825	-7.54803	0.517073	-0.451975	0.691825	0.517073	-5.23689	0	0	0	833754
4.125	5570.97	7737.46	957.999	6.87549	8.41415	0	71.2537	98.0238	8.88723	64.1403	8.72665	2.90888	169.137	1.03132	7.62292	0.74253	-7.57103	0.486831	-0.42897	0.74253	0.486831	-5.60138	0	0	0	486747
4.15	5530.6	7681.39	957.409	6.87549	8.38546	0	70.7374	97.9634	8.82282	64.1403	8.72665	2.90888	170.168	1.03132	7.64899	0.793235	-7.59403	0.456589	-0.405965	0.793235	0.456589	-5.9632	0	0	0	24018.4
4.175	5457.88	7580.39	954.656	6.87549	8.32316	0	69.8073	97.6818	8.70682	64.1403	8.72665	2.90888	171.2	1.03132	7.70625	0.791069	-7.65512	0.399402	-0.344877	0.791069	0.399402	-5.89992	0	0	0	-422200
4.2	5296.59	7356.37	944.456	6.87549	8.26127	0	67.7443	96.6381	8.44951	64.1403	8.72665	2.90888	172.231	1.03132	7.76398	0.788904	-7.71621	0.342214	-0.283789	0.788904	0.342214	-5.83763	0	0	0	-793201
4.225	5161.85	7169.23	937.239	6.87549	8.40819	0	66.021	95.8997	8.23456	64.1403	8.72665	2.90888	173.262	1.03132	7.62832	0.766348	-7.5747	0.47728	-0.425297	0.766348	0.47728	-5.77708	0	0	0	-1.05559e+06
4.25	5122.91	7115.15	937.209	6.87549	8.55733	0	65.5229	95.8966	8.17244	64.1403	8.72665	2.90888	174.294	1.03132	7.49537	0.743793	-7.4332	0.612347	-0.566804	0.743793	0.612347	-5.71421	0	0	0	-960526
4.275	5109.63	7096.71	938.317	6.87549	8.52261	0	65.3531	96.0099	8.15126	64.1403	8.72665	2.90888	175.325	1.03132	7.5259	0.777356	-7.45929	0.627582	-0.540707	0.777356	0.627582	-5.94949	0	0	0	-806170
4.3	5085.91	7063.77	937.385	6.87549	8.48801	0	65.0497	95.9146	8.11342	64.1403	8.72665	2.90888	176.356	1.03132	7.55658	0.810918	-7.48539	0.642817	-0.514609	0.810918	0.642817	-6.18294	0	0	0	-798816
4.325	5023.79	6977.48	932.643	6.87549	8.50165	0	64.2552	95.4294	8.01432	64.1403	8.72665	2.90888	177.388	1.03132	7.54445	0.85621	-7.46509	0.676811	-0.534907	0.85621	0.676811	-6.54296	0	0	0	-763167
4.35	4978.3	6914.31	927.067	6.87549	8.51482	0	63.6733	94.8588	7.94175	64.1403	8.72665	2.90888	178.419	1.03132	7.53279	0.901502	-7.44479	0.710805	-0.555206	0.901502	0.710805	-6.90442	0	0	0	-619360
4.375	4934.91	6854.05	920.305	6.87549	8.48945	0	63.1184	94.1669	7.87254	64.1403	8.72665	2.90888	179.45	1.03132	7.5553	0.983965	-7.44982	0.783909	-0.550179	0.983965	0.783909	-7.52402	0	0	0	-315857
4.4	4888.01	6788.9	914.029	6.87549	8.46252	0	62.5185	93.5247	7.79771	64.1403	8.72665	2.90888	180.482	1.03132	7.57935	1.06643	-7.45485	0.857013	-0.545153	1.06643	0.857013	-8.14102	0	0	0	20318.9
4.425	4846.69	6731.52	907.601	6.87549	8.4307	0	61.9901	92.8671	7.73181	64.1403	8.72665	2.90888	181.513	1.03132	7.60795	1.24904	-7.462	0.799599	-0.538	1.24904	0.799599	-9.50244	0	0	0	399488
4.45	4848.2	6733.62	904.016	6.87549	8.39396	0	62.0094	92.5002	7.73422	64.1403	8.72665	2.90888	182.544	1.03132	7.64125	1.43165	-7.46915	0.742184	-0.530848	1.43165	0.742184	-10.8505	0	0	0	823356
4.475	4815.39	6688.05	900.434	6.87549	8.43682	0	61.5898	92.1337	7.68187	64.1403	8.72665	2.90888	183.576	1.03132	7.60243	1.47532	-7.42759	0.671809	-0.572411	1.47532	0.671809	-11.2342	0	0	0	1.19315e+06
4.5	4757.59	6607.76	898.547	6.87549	8.47907	0	60.8504	91.9406	7.58965	64.1403	8.72665	2.90888	184.607	1.03132	7.56455	1.51898	-7.38603	0.601433	-0.613974	1.51898	0.601433	-11.6212	0	0	0	1.55479e+06
4.525	4731.41	6571.41	898.118	6.87549	8.55693	0	60.5156	91.8968	7.5479	64.1403	8.72665	2.90888	185.638	1.03132	7.49572	1.35712	-7.35278	0.529807	-0.647224	1.35712	0.529807	-10.4576	0	0	0	1.8512e+06
4.55	4734.89	6576.24	897.201	6.87549	8.6319	0	60.5601	91.8029	7.55345	64.1403	8.72665	2.90888	186.67	1.03132	7.43061	1.19527	-7.31953	0.458181	-0.680475	1.19527	0.458181	-9.27444	0	0	0	2.14901e+06
4.575	4754.82	6603.91	898.615	6.87549	8.56064	0	60.815	91.9475	7.58524	64.1403	8.72665	2.90888	187.701	1.03132	7.49247	1.14961	-7.38854	0.474325	-0.611461	1.14961	0.474325	-8.84397	0	0	0	2.36644e+06
4.6	4806.38	6675.53	903.054	6.87549	8.49006	0	61.4745	92.4017	7.66749	64.1403	8.72665	2.90888	188.732	1.03132	7.55476	1.10396	-7.45755	0.490469	-0.542447	1.10396	0.490469	-8.42049	0	0	0	2.55943e+06
4.625	4873.35	6768.54	909.648	6.87549	8.45511	0	62.331	93.0765	7.77433	64.1403	8.72665	2.90888	189.764	1.03132	7.58599	1.06697	-7.4937	0.503203	-0.506297	1.06697	0.503203	-8.10343	0	0	0	2.84081e+06
4.65	4973.38	6907.47	917.917	6.87549	8.42017	0	63.6104	93.9226	7.93391	64.1403	8.72665	2.90888	190.795	1.03132	7.61746	1.02998	-7.52985	0.515936	-0.470146	1.02998	0.515936	-7.78892	0	0	0	3.20665e+06
4.675	5100.31	7083.77	926.781	6.87549	8.29514	0	65.2339	94.8295	8.1364	64.1403	8.72665	2.90888	191.826	1.03132	7.73228	1.07274	-7.63482	0.588927	-0.365175	1.07274	0.588927	-7.99808	0	0	0	3.48226e+06
4.7	5232.35	7267.16	936.028	6.87549	8.1731	0	66.9227	95.7757	8.34704	64.1403	8.72665	2.90888	192.858	1.03132	7.84773	1.11551	-7.7398	0.661918	-0.260204	1.11551	0.661918	-8.20136	0	0	0	3.54082e+06
4.725	5316.74	7384.36	941.463	6.87549	8.18941	0	68.002	96.3319	8.48166	64.1403	8.72665	2.90888	193.889	1.03132	7.83211	1.0482	-7.72143	0.789139	-0.278569	1.0482	0.789139	-7.73079	0	0	0	3.57371e+06
4.75	5295.79	7355.27	940.811	6.87549	8.20298	0	67.7341	96.2652	8.44824	64.1403	8.72665	2.90888	194.92	1.03132	7.81915	0.980898	-7.70307	0.916361	-0.296934	0.980898	0.916361	-7.25691	0	0	0	3.55142e+06
4.775	5231.62	7266.15	938.191	6.87549	8.29903	0	66.9134	95.9971	8.34588	64.1403	8.72665	2.90888	195.952	1.03132	7.72866	0.890675	-7.62342	0.906811	-0.376581	0.890675	0.906811	-6.66389	0	0	0	3.58044e+06
4.8	5195.36	7215.77	937.819	6.87549	8.39643	0	66.4496	95.959	8.28802	64.1403	8.72665	2.90888	196.983	1.03132	7.639	0.800453	-7.54377	0.897261	-0.456227	0.800453	0.897261	-6.05687	0	0	0	3.63708e+06
4.825	5186.63	7203.65	940.234	6.87549	8.3258	0	66.3379	96.2061	8.27409	64.1403	8.72665	2.90888	198.014	1.03132	7.70381	0.731162	-7.61743	0.888165	-0.382574	0.731162	0.888165	-5.48277	0	0	0	3.64805e+06
4.85	5137.61	7135.57	938.087	6.87549	8.25551	0	65.711	95.9864	8.1959	64.1403	8.72665	2.90888	199.046	1.03132	7.7694	0.661872	-7.69108	0.87907	-0.30892	0.661872	0.87907	-4.91859	0	0	0	3.56015e+06
4.875	5087.04	7065.34	934.423	6.87549	8.28569	0	65.0642	95.6114	8.11523	64.1403	8.72665	2.90888	200.077	1.03132	7.7411	0.677209	-7.66247	0.867473	-0.337531	0.677209	0.867473	-5.05068	0	0	0	3.21535e+06
4.9	5131.61	7127.24	939.065	6.87549	8.31604	0	65.6343	96.0865	8.18633	64.1403	8.72665	2.90888	201.108	1.03132	7.71284	0.692547	-7.63386	0.855877	-0.366142	0.692547	0.855877	-5.18371	0	0	0	2.84453e+06
4.925	5201.56	7224.39	944.162	6.87549	8.31944	0	66.5289	96.608	8.29792	64.1403	8.72665	2.90888	202.14	1.03132	7.70969	0.791972	-7.63463	0.724221	-0.365369	0.791972	0.724221	-5.92235	0	0	0	2.57582e+06
4.95	5255.65	7299.51	948.295	6.87549	8.31904	0	67.2206	97.0309	8.3842	64.1403	8.72665	2.90888	203.171	1.03132	7.71007	0.891397	-7.6354	0.592565	-0.364596	0.891397	0.592565	-6.65886	0	0	0	2.66684e+06
4.975	5338.08	7414	954.196	6.87549	8.27095	0	68.275	97.6347	8.5157	64.1403	8.72665	2.90888	204.202	1.03132	7.75489	0.808934	-7.68257	0.679767	-0.317426	0.808934	0.679767	-6.01079	0	0	0	2.84635e+06
5	5429.13	7540.45	960.047	6.87549	8.22144	0	69.4395	98.2334	8.66095	64.1403	8.72665	2.90888	205.233	1.03132	7.8016	0.726471	-7.72974	0.766969	-0.270257	0.726471	0.766969	-5.36911	0	0	0	2.80519e+06
5.025	5547.32	7704.6	967.135	6.87549	8.23924	0	70.9512	98.9586	8.84949	64.1403	8.72665	2.90888	206.265	1.03132	7.78473	0.838887	-7.69707	0.808353	-0.302927	0.838887	0.808353	-6.21999	0	0	0	2.75171e+06
5.05	5634.84	7826.16	971.788	6.87549	8.25506	0	72.0706	99.4347	8.98911	64.1403	8.72665	2.90888	207.296	1.03132	7.76982	0.951304	-7.6644	0.849737	-0.335598	0.951304	0.849737	-7.07536	0	0	0	2.89198e+06
5.075	5682.32	7892.12	974.027	6.87549	8.25838	0	72.6779	99.6638	9.06486	64.1403	8.72665	2.90888	208.327	1.03132	7.7667	0.841595	-7.67755	0.817676	-0.322452	0.841595	0.817676	-6.25565	0	0	0	2.8621e+06
5.1	5670.96	7876.34	972.263	6.87549	8.25988	0	72.5326	99.4833	9.04674	64.1403	8.72665	2.90888	209.359	1.03132	7.76528	0.731884	-7.69069	0.785615	-0.309307	0.731884	0.785615	-5.43618	0	0	0	2.2802e+06
5.125	5638.51	7831.27	968.533	6.87549	8.16933	0	72.1176	99.1016	8.99497	64.1403	8.72665	2.90888	210.39	1.03132	7.85136	0.827158	-7.77595	0.703074	-0.224054	0.827158	0.703074	-6.07195	0	0	0	1.77621e+06
