Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	809.825 [1.475s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	0 [0s]	82.8625 [1.475s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-629055 [2.175s]
Max	3564.28 [293.825s]	4950.39 [293.825s]	814.665 [261.825s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	45.5878 [293.825s]	83.3577 [261.825s]	5.686 [293.825s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	313871 [6.575s]
Mean	3547.64	4927.27	812.509	6.87549	8.01754	0	45.3749	83.1371	5.65946	64.1403	8.72665	2.90888	178.774	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-137879
Standard deviation	34.4157	47.7995	1.54325	nan	2.22651e-06	0	0.440183	0.157908	0.0549024	1.78121e-05	6.31061e-06	nan	104.109	nan	0	0	0	0	0	0	0	0	0	0	0	256573
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
80.925	3554.41	4936.68	813.366	6.87549	8.01754	0	45.4615	83.2248	5.67025	64.1403	8.72665	2.90888	97.3646	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-470155
80.95	3555.2	4937.77	813.471	6.87549	8.01754	0	45.4716	83.2355	5.67151	64.1403	8.72665	2.90888	98.3959	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-461627
80.975	3555.96	4938.83	813.572	6.87549	8.01754	0	45.4814	83.2459	5.67273	64.1403	8.72665	2.90888	99.4272	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-452196
81	3556.7	4939.86	813.671	6.87549	8.01754	0	45.4908	83.2559	5.67391	64.1403	8.72665	2.90888	100.459	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-441893
81.025	3557.41	4940.85	813.765	6.87549	8.01754	0	45.5	83.2656	5.67505	64.1403	8.72665	2.90888	101.49	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-430752
81.05	3558.1	4941.81	813.856	6.87549	8.01754	0	45.5087	83.2749	5.67615	64.1403	8.72665	2.90888	102.521	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-418804
81.075	3558.76	4942.72	813.943	6.87549	8.01754	0	45.5171	83.2838	5.67719	64.1403	8.72665	2.90888	103.553	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-406087
81.1	3559.38	4943.59	814.026	6.87549	8.01754	0	45.5252	83.2923	5.67819	64.1403	8.72665	2.90888	104.584	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-392639
81.125	3559.98	4944.41	814.104	6.87549	8.01754	0	45.5327	83.3003	5.67914	64.1403	8.72665	2.90888	105.615	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-378503
81.15	3560.54	4945.19	814.178	6.87549	8.01754	0	45.5399	83.3078	5.68003	64.1403	8.72665	2.90888	106.646	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-363719
81.175	3561.06	4945.91	814.247	6.87549	8.01754	0	45.5465	83.3149	5.68086	64.1403	8.72665	2.90888	107.678	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-348326
81.2	3561.54	4946.58	814.311	6.87549	8.01754	0	45.5527	83.3214	5.68163	64.1403	8.72665	2.90888	108.709	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-332361
81.225	3561.98	4947.2	814.369	6.87549	8.01754	0	45.5584	83.3274	5.68234	64.1403	8.72665	2.90888	109.74	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-315873
81.25	3562.38	4947.76	814.423	6.87549	8.01754	0	45.5635	83.3329	5.68298	64.1403	8.72665	2.90888	110.772	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-298908
81.275	3562.75	4948.26	814.471	6.87549	8.01754	0	45.5682	83.3378	5.68356	64.1403	8.72665	2.90888	111.803	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-281512
81.3	3563.07	4948.71	814.513	6.87549	8.01754	0	45.5723	83.3422	5.68408	64.1403	8.72665	2.90888	112.834	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-263734
81.325	3563.36	4949.1	814.551	6.87549	8.01754	0	45.576	83.346	5.68453	64.1403	8.72665	2.90888	113.866	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-245621
81.35	3563.6	4949.44	814.582	6.87549	8.01754	0	45.5791	83.3492	5.68492	64.1403	8.72665	2.90888	114.897	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-227223
81.375	3563.79	4949.71	814.608	6.87549	8.01754	0	45.5816	83.3519	5.68523	64.1403	8.72665	2.90888	115.928	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-208593
81.4	3563.95	4949.92	814.629	6.87549	8.01754	0	45.5835	83.354	5.68547	64.1403	8.72665	2.90888	116.96	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-189782
81.425	3564.05	4950.07	814.643	6.87549	8.01754	0	45.5849	83.3554	5.68564	64.1403	8.72665	2.90888	117.991	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-170838
81.45	3564.12	4950.17	814.652	6.87549	8.01754	0	45.5857	83.3563	5.68575	64.1403	8.72665	2.90888	119.022	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-151813
81.475	3564.14	4950.2	814.654	6.87549	8.01754	0	45.586	83.3566	5.68579	64.1403	8.72665	2.90888	120.054	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-132757
81.5	3564.12	4950.17	814.652	6.87549	8.01754	0	45.5858	83.3563	5.68575	64.1403	8.72665	2.90888	121.085	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-113721
81.525	3564.06	4950.08	814.643	6.87549	8.01754	0	45.5849	83.3554	5.68565	64.1403	8.72665	2.90888	122.116	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-94761.4
81.55	3563.95	4949.93	814.628	6.87549	8.01754	0	45.5835	83.3539	5.68547	64.1403	8.72665	2.90888	123.148	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-75921.3
81.575	3563.79	4949.71	814.608	6.87549	8.01754	0	45.5815	83.3519	5.68523	64.1403	8.72665	2.90888	124.179	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-57250
81.6	3563.59	4949.44	814.582	6.87549	8.01754	0	45.579	83.3492	5.68491	64.1403	8.72665	2.90888	125.21	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-38799.6
81.625	3563.36	4949.1	814.55	6.87549	8.01754	0	45.576	83.346	5.68453	64.1403	8.72665	2.90888	126.242	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-20621.4
81.65	3563.08	4948.72	814.513	6.87549	8.01754	0	45.5724	83.3422	5.68408	64.1403	8.72665	2.90888	127.273	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2765.6
81.675	3562.75	4948.27	814.471	6.87549	8.01754	0	45.5683	83.3378	5.68357	64.1403	8.72665	2.90888	128.304	1.03132	8	0	-8	0	0	0	0	0	0	0	0	14720.6
81.7	3562.39	4947.76	814.423	6.87549	8.01754	0	45.5636	83.3329	5.68299	64.1403	8.72665	2.90888	129.336	1.03132	8	0	-8	0	0	0	0	0	0	0	0	31785.5
81.725	3561.98	4947.2	814.369	6.87549	8.01754	0	45.5584	83.3275	5.68234	64.1403	8.72665	2.90888	130.367	1.03132	8	0	-8	0	0	0	0	0	0	0	0	48381.9
81.75	3561.54	4946.59	814.311	6.87549	8.01754	0	45.5528	83.3215	5.68164	64.1403	8.72665	2.90888	131.398	1.03132	8	0	-8	0	0	0	0	0	0	0	0	64463.3
81.775	3561.06	4945.92	814.248	6.87549	8.01754	0	45.5467	83.315	5.68087	64.1403	8.72665	2.90888	132.43	1.03132	8	0	-8	0	0	0	0	0	0	0	0	79984.5
81.8	3560.55	4945.21	814.18	6.87549	8.01754	0	45.5401	83.308	5.68005	64.1403	8.72665	2.90888	133.461	1.03132	8	0	-8	0	0	0	0	0	0	0	0	94901.3
81.825	3560	4944.44	814.107	6.87549	8.01754	0	45.533	83.3006	5.67917	64.1403	8.72665	2.90888	134.492	1.03132	8	0	-8	0	0	0	0	0	0	0	0	109176
81.85	3559.41	4943.62	814.03	6.87549	8.01754	0	45.5255	83.2927	5.67823	64.1403	8.72665	2.90888	135.524	1.03132	8	0	-8	0	0	0	0	0	0	0	0	122770
81.875	3558.79	4942.76	813.948	6.87549	8.01754	0	45.5175	83.2843	5.67724	64.1403	8.72665	2.90888	136.555	1.03132	8	0	-8	0	0	0	0	0	0	0	0	135637
81.9	3558.13	4941.85	813.862	6.87549	8.01754	0	45.5092	83.2755	5.6762	64.1403	8.72665	2.90888	137.586	1.03132	8	0	-8	0	0	0	0	0	0	0	0	147742
81.925	3557.45	4940.9	813.772	6.87549	8.01754	0	45.5004	83.2663	5.67511	64.1403	8.72665	2.90888	138.618	1.03132	8	0	-8	0	0	0	0	0	0	0	0	159051
81.95	3556.74	4939.91	813.679	6.87549	8.01754	0	45.4913	83.2568	5.67397	64.1403	8.72665	2.90888	139.649	1.03132	8	0	-8	0	0	0	0	0	0	0	0	169530
81.975	3556	4938.89	813.582	6.87549	8.01754	0	45.4819	83.2468	5.6728	64.1403	8.72665	2.90888	140.68	1.03132	8	0	-8	0	0	0	0	0	0	0	0	179146
82	3555.24	4937.83	813.481	6.87549	8.01754	0	45.4722	83.2366	5.67158	64.1403	8.72665	2.90888	141.711	1.03132	8	0	-8	0	0	0	0	0	0	0	0	187869
82.025	3554.46	4936.75	813.378	6.87549	8.01754	0	45.4621	83.226	5.67033	64.1403	8.72665	2.90888	142.743	1.03132	8	0	-8	0	0	0	0	0	0	0	0	195672
82.05	3553.65	4935.63	813.272	6.87549	8.01754	0	45.4519	83.2152	5.66905	64.1403	8.72665	2.90888	143.774	1.03132	8	0	-8	0	0	0	0	0	0	0	0	202533
82.075	3552.83	4934.49	813.164	6.87549	8.01754	0	45.4414	83.2041	5.66774	64.1403	8.72665	2.90888	144.805	1.03132	8	0	-8	0	0	0	0	0	0	0	0	208430
82.1	3551.99	4933.32	813.053	6.87549	8.01754	0	45.4306	83.1928	5.6664	64.1403	8.72665	2.90888	145.837	1.03132	8	0	-8	0	0	0	0	0	0	0	0	213336
82.125	3551.14	4932.14	812.941	6.87549	8.01754	0	45.4197	83.1813	5.66504	64.1403	8.72665	2.90888	146.868	1.03132	8	0	-8	0	0	0	0	0	0	0	0	217235
82.15	3550.28	4930.94	812.827	6.87549	8.01754	0	45.4087	83.1696	5.66366	64.1403	8.72665	2.90888	147.899	1.03132	8	0	-8	0	0	0	0	0	0	0	0	220112
82.175	3549.4	4929.72	812.711	6.87549	8.01754	0	45.3975	83.1578	5.66227	64.1403	8.72665	2.90888	148.931	1.03132	8	0	-8	0	0	0	0	0	0	0	0	221958
82.2	3548.52	4928.5	812.595	6.87549	8.01754	0	45.3862	83.1459	5.66086	64.1403	8.72665	2.90888	149.962	1.03132	8	0	-8	0	0	0	0	0	0	0	0	222763
82.225	3547.63	4927.27	812.478	6.87549	8.01754	0	45.3749	83.1339	5.65945	64.1403	8.72665	2.90888	150.993	1.03132	8	0	-8	0	0	0	0	0	0	0	0	222524
82.25	3546.74	4926.03	812.36	6.87549	8.01754	0	45.3635	83.1219	5.65803	64.1403	8.72665	2.90888	152.025	1.03132	8	0	-8	0	0	0	0	0	0	0	0	221238
82.275	3545.85	4924.8	812.243	6.87549	8.01754	0	45.3521	83.1098	5.65661	64.1403	8.72665	2.90888	153.056	1.03132	8	0	-8	0	0	0	0	0	0	0	0	218905
82.3	3544.97	4923.57	812.125	6.87549	8.01754	0	45.3408	83.0978	5.6552	64.1403	8.72665	2.90888	154.087	1.03132	8	0	-8	0	0	0	0	0	0	0	0	215522
82.325	3544.09	4922.35	812.009	6.87549	8.01754	0	45.3295	83.0859	5.6538	64.1403	8.72665	2.90888	155.119	1.03132	8	0	-8	0	0	0	0	0	0	0	0	211088
82.35	3543.22	4921.14	811.893	6.87549	8.01754	0	45.3184	83.0741	5.65241	64.1403	8.72665	2.90888	156.15	1.03132	8	0	-8	0	0	0	0	0	0	0	0	205611
82.375	3542.36	4919.95	811.779	6.87549	8.01754	0	45.3075	83.0624	5.65104	64.1403	8.72665	2.90888	157.181	1.03132	8	0	-8	0	0	0	0	0	0	0	0	199104
82.4	3541.52	4918.78	811.667	6.87549	8.01754	0	45.2967	83.051	5.6497	64.1403	8.72665	2.90888	158.213	1.03132	8	0	-8	0	0	0	0	0	0	0	0	191580
82.425	3540.7	4917.64	811.558	6.87549	8.01754	0	45.2862	83.0397	5.64838	64.1403	8.72665	2.90888	159.244	1.03132	8	0	-8	0	0	0	0	0	0	0	0	183057
82.45	3539.89	4916.52	811.45	6.87549	8.01754	0	45.2758	83.0287	5.6471	64.1403	8.72665	2.90888	160.275	1.03132	8	0	-8	0	0	0	0	0	0	0	0	173561
82.475	3539.11	4915.43	811.346	6.87549	8.01754	0	45.2658	83.0181	5.64585	64.1403	8.72665	2.90888	161.307	1.03132	8	0	-8	0	0	0	0	0	0	0	0	163119
82.5	3538.35	4914.37	811.244	6.87549	8.01754	0	45.2561	83.0077	5.64463	64.1403	8.72665	2.90888	162.338	1.03132	8	0	-8	0	0	0	0	0	0	0	0	151758
82.525	3537.61	4913.35	811.147	6.87549	8.01754	0	45.2467	82.9977	5.64346	64.1403	8.72665	2.90888	163.369	1.03132	8	0	-8	0	0	0	0	0	0	0	0	139511
82.55	3536.91	4912.37	811.053	6.87549	8.01754	0	45.2377	82.9881	5.64234	64.1403	8.72665	2.90888	164.401	1.03132	8	0	-8	0	0	0	0	0	0	0	0	126409
82.575	3536.24	4911.44	810.963	6.87549	8.01754	0	45.2291	82.9789	5.64127	64.1403	8.72665	2.90888	165.432	1.03132	8	0	-8	0	0	0	0	0	0	0	0	112489
82.6	3535.6	4910.55	810.878	6.87549	8.01754	0	45.2209	82.9702	5.64025	64.1403	8.72665	2.90888	166.463	1.03132	8	0	-8	0	0	0	0	0	0	0	0	97788.1
82.625	3535	4909.72	810.798	6.87549	8.01754	0	45.2132	82.962	5.63929	64.1403	8.72665	2.90888	167.495	1.03132	8	0	-8	0	0	0	0	0	0	0	0	82351.1
82.65	3534.44	4908.94	810.723	6.87549	8.01754	0	45.2061	82.9543	5.63839	64.1403	8.72665	2.90888	168.526	1.03132	8	0	-8	0	0	0	0	0	0	0	0	66223.7
82.675	3533.91	4908.21	810.653	6.87549	8.01754	0	45.1994	82.9472	5.63756	64.1403	8.72665	2.90888	169.557	1.03132	8	0	-8	0	0	0	0	0	0	0	0	49454.4
82.7	3533.44	4907.55	810.589	6.87549	8.01754	0	45.1933	82.9407	5.6368	64.1403	8.72665	2.90888	170.589	1.03132	8	0	-8	0	0	0	0	0	0	0	0	32094.4
82.725	3533	4906.95	810.531	6.87549	8.01754	0	45.1878	82.9347	5.63611	64.1403	8.72665	2.90888	171.62	1.03132	8	0	-8	0	0	0	0	0	0	0	0	14196.8
82.75	3532.62	4906.41	810.479	6.87549	8.01754	0	45.1828	82.9294	5.63549	64.1403	8.72665	2.90888	172.651	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4182.93
82.775	3532.28	4905.94	810.433	6.87549	8.01754	0	45.1785	82.9247	5.63495	64.1403	8.72665	2.90888	173.683	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-22987.4
82.8	3531.99	4905.54	810.394	6.87549	8.01754	0	45.1747	82.9207	5.63449	64.1403	8.72665	2.90888	174.714	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-42155.6
82.825	3531.74	4905.2	810.361	6.87549	8.01754	0	45.1716	82.9173	5.6341	64.1403	8.72665	2.90888	175.745	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-61627.3
82.85	3531.55	4904.93	810.335	6.87549	8.01754	0	45.1691	82.9147	5.63379	64.1403	8.72665	2.90888	176.777	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-81343.5
82.875	3531.4	4904.73	810.316	6.87549	8.01754	0	45.1673	82.9127	5.63356	64.1403	8.72665	2.90888	177.808	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-101242
82.9	3531.31	4904.6	810.304	6.87549	8.01754	0	45.1661	82.9114	5.63341	64.1403	8.72665	2.90888	178.839	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-121258
82.925	3531.27	4904.54	810.298	6.87549	8.01754	0	45.1656	82.9109	5.63335	64.1403	8.72665	2.90888	179.87	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-141330
82.95	3531.28	4904.56	810.299	6.87549	8.01754	0	45.1657	82.911	5.63336	64.1403	8.72665	2.90888	180.902	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-161391
82.975	3531.34	4904.64	810.308	6.87549	8.01754	0	45.1665	82.9118	5.63346	64.1403	8.72665	2.90888	181.933	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-181379
83	3531.46	4904.8	810.323	6.87549	8.01754	0	45.168	82.9134	5.63364	64.1403	8.72665	2.90888	182.964	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-201230
83.025	3531.62	4905.03	810.345	6.87549	8.01754	0	45.1701	82.9156	5.63391	64.1403	8.72665	2.90888	183.996	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-220880
83.05	3531.84	4905.33	810.373	6.87549	8.01754	0	45.1729	82.9186	5.63425	64.1403	8.72665	2.90888	185.027	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-240268
83.075	3532.1	4905.7	810.409	6.87549	8.01754	0	45.1763	82.9222	5.63468	64.1403	8.72665	2.90888	186.058	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-259332
83.1	3532.42	4906.14	810.45	6.87549	8.01754	0	45.1803	82.9264	5.63518	64.1403	8.72665	2.90888	187.09	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-278010
83.125	3532.78	4906.64	810.499	6.87549	8.01754	0	45.1849	82.9314	5.63575	64.1403	8.72665	2.90888	188.121	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-296245
83.15	3533.18	4907.2	810.553	6.87549	8.01754	0	45.19	82.9369	5.6364	64.1403	8.72665	2.90888	189.152	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-313979
83.175	3533.63	4907.82	810.613	6.87549	8.01754	0	45.1958	82.9431	5.63711	64.1403	8.72665	2.90888	190.184	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-331159
83.2	3534.13	4908.51	810.679	6.87549	8.01754	0	45.2021	82.9498	5.6379	64.1403	8.72665	2.90888	191.215	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-347731
83.225	3534.66	4909.26	810.75	6.87549	8.01754	0	45.209	82.9571	5.63876	64.1403	8.72665	2.90888	192.246	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-363645
83.25	3535.24	4910.06	810.827	6.87549	8.01754	0	45.2164	82.965	5.63968	64.1403	8.72665	2.90888	193.278	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-378853
83.275	3535.86	4910.91	810.909	6.87549	8.01754	0	45.2242	82.9734	5.64066	64.1403	8.72665	2.90888	194.309	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-393309
83.3	3536.51	4911.82	810.996	6.87549	8.01754	0	45.2326	82.9823	5.6417	64.1403	8.72665	2.90888	195.34	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-406971
83.325	3537.19	4912.77	811.087	6.87549	8.01754	0	45.2414	82.9916	5.6428	64.1403	8.72665	2.90888	196.372	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-419800
83.35	3537.91	4913.77	811.182	6.87549	8.01754	0	45.2505	83.0013	5.64394	64.1403	8.72665	2.90888	197.403	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-431758
83.375	3538.66	4914.81	811.282	6.87549	8.01754	0	45.2601	83.0115	5.64513	64.1403	8.72665	2.90888	198.434	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-442808
83.4	3539.43	4915.88	811.385	6.87549	8.01754	0	45.27	83.022	5.64637	64.1403	8.72665	2.90888	199.466	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-452921
83.425	3540.23	4916.99	811.491	6.87549	8.01754	0	45.2802	83.0329	5.64764	64.1403	8.72665	2.90888	200.497	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-462067
83.45	3541.05	4918.12	811.6	6.87549	8.01754	0	45.2907	83.044	5.64895	64.1403	8.72665	2.90888	201.528	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-470226
83.475	3541.89	4919.29	811.711	6.87549	8.01754	0	45.3013	83.0554	5.65028	64.1403	8.72665	2.90888	202.56	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-477375
83.5	3542.74	4920.47	811.824	6.87549	8.01754	0	45.3122	83.067	5.65164	64.1403	8.72665	2.90888	203.591	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-483500
83.525	3543.6	4921.67	811.94	6.87549	8.01754	0	45.3233	83.0788	5.65302	64.1403	8.72665	2.90888	204.622	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-488588
83.55	3544.48	4922.89	812.056	6.87549	8.01754	0	45.3345	83.0907	5.65441	64.1403	8.72665	2.90888	205.654	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-492626
83.575	3545.36	4924.12	812.174	6.87549	8.01754	0	45.3458	83.1028	5.65583	64.1403	8.72665	2.90888	206.685	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-495607
83.6	3546.26	4925.35	812.292	6.87549	8.01754	0	45.3572	83.1149	5.65725	64.1403	8.72665	2.90888	207.716	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-497525
83.625	3547.15	4926.6	812.411	6.87549	8.01754	0	45.3687	83.127	5.65868	64.1403	8.72665	2.90888	208.748	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-498377
83.65	3548.04	4927.84	812.53	6.87549	8.01754	0	45.3801	83.1392	5.6601	64.1403	8.72665	2.90888	209.779	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-498162
83.675	3548.94	4929.08	812.648	6.87549	8.01754	0	45.3915	83.1513	5.66153	64.1403	8.72665	2.90888	210.81	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-496886
83.7	3549.82	4930.31	812.766	6.87549	8.01754	0	45.4028	83.1633	5.66294	64.1403	8.72665	2.90888	211.842	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-494563
83.725	3550.7	4931.52	812.882	6.87549	8.01754	0	45.4141	83.1753	5.66434	64.1403	8.72665	2.90888	212.873	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-491206
83.75	3551.56	4932.73	812.997	6.87549	8.01754	0	45.4251	83.187	5.66572	64.1403	8.72665	2.90888	213.904	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-486831
83.775	3552.41	4933.91	813.11	6.87549	8.01754	0	45.436	83.1986	5.66708	64.1403	8.72665	2.90888	214.936	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-481460
83.8	3553.25	4935.07	813.221	6.87549	8.01754	0	45.4467	83.2099	5.66841	64.1403	8.72665	2.90888	215.967	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-475108
83.825	3554.07	4936.21	813.33	6.87549	8.01754	0	45.4572	83.221	5.66972	64.1403	8.72665	2.90888	216.998	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-467799
83.85	3554.87	4937.32	813.435	6.87549	8.01754	0	45.4674	83.2319	5.67099	64.1403	8.72665	2.90888	218.029	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-459562
83.875	3555.65	4938.4	813.538	6.87549	8.01754	0	45.4773	83.2424	5.67223	64.1403	8.72665	2.90888	219.061	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-450415
83.9	3556.4	4939.44	813.638	6.87549	8.01754	0	45.487	83.2526	5.67343	64.1403	8.72665	2.90888	220.092	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-440386
83.925	3557.12	4940.45	813.734	6.87549	8.01754	0	45.4963	83.2624	5.67459	64.1403	8.72665	2.90888	221.123	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-429509
83.95	3557.82	4941.42	813.826	6.87549	8.01754	0	45.5052	83.2718	5.6757	64.1403	8.72665	2.90888	222.155	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-417816
83.975	3558.49	4942.35	813.914	6.87549	8.01754	0	45.5138	83.2809	5.67677	64.1403	8.72665	2.90888	223.186	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-405341
84	3559.13	4943.24	813.999	6.87549	8.01754	0	45.522	83.2895	5.67779	64.1403	8.72665	2.90888	224.217	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-392124
84.025	3559.74	4944.08	814.079	6.87549	8.01754	0	45.5297	83.2977	5.67876	64.1403	8.72665	2.90888	225.249	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-378205
84.05	3560.31	4944.88	814.154	6.87549	8.01754	0	45.5371	83.3054	5.67968	64.1403	8.72665	2.90888	226.28	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-363626
84.075	3560.85	4945.63	814.225	6.87549	8.01754	0	45.5439	83.3126	5.68054	64.1403	8.72665	2.90888	227.311	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-348425
84.1	3561.35	4946.32	814.29	6.87549	8.01754	0	45.5503	83.3193	5.68133	64.1403	8.72665	2.90888	228.343	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-332640
84.125	3561.81	4946.96	814.351	6.87549	8.01754	0	45.5562	83.3255	5.68206	64.1403	8.72665	2.90888	229.374	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-316316
84.15	3562.23	4947.54	814.406	6.87549	8.01754	0	45.5616	83.3312	5.68273	64.1403	8.72665	2.90888	230.405	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-299502
84.175	3562.61	4948.07	814.456	6.87549	8.01754	0	45.5664	83.3363	5.68334	64.1403	8.72665	2.90888	231.437	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-282242
84.2	3562.95	4948.54	814.501	6.87549	8.01754	0	45.5708	83.3409	5.68389	64.1403	8.72665	2.90888	232.468	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-264584
84.225	3563.25	4948.96	814.54	6.87549	8.01754	0	45.5746	83.3449	5.68437	64.1403	8.72665	2.90888	233.499	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-246575
84.25	3563.51	4949.32	814.574	6.87549	8.01754	0	45.578	83.3484	5.68478	64.1403	8.72665	2.90888	234.531	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-228265
